Source	Cluster	RA_ICRS	DE_ICRS	Gmag	plx	e_plx
     64387439578878208	Pleiades	055.19923	+21.72259	18.207	 7.460	 0.036
     64131150292139648	Pleiades	057.15692	+22.76912	13.872	 7.283	 0.016
     64453685154291968	Pleiades	055.43785	+22.46706	17.767	 7.508	 0.043
     64298271761308032	Pleiades	055.04998	+21.80872	18.893	 6.820	 0.024
     64317998547641344	Pleiades	055.60008	+21.47328	 9.706	 7.747	 0.029
     64148738180119680	Pleiades	057.69189	+22.93048	12.558	 7.288	 0.006
     64128294135554688	Pleiades	057.02388	+22.63578	16.412	 7.314	 0.045
     64250477365329536	Pleiades	054.53675	+21.24680	14.176	 7.439	 0.009
     64445988572906752	Pleiades	055.22943	+22.34952	15.112	 7.242	 0.009
     64313222543810560	Pleiades	054.80510	+21.84306	 7.256	 7.059	 0.004
     64259518272776576	Pleiades	054.76464	+21.42209	16.832	 7.550	 0.016
     64145577084935296	Pleiades	057.56435	+22.77208	19.305	 7.363	 0.049
     64433924008996224	Pleiades	055.77718	+22.29689	18.178	 7.523	 0.079
     64438841747360768	Pleiades	055.74906	+22.42407	13.370	 7.360	 0.033
     64174546641593984	Pleiades	057.66223	+23.21723	15.417	 7.274	 0.035
     64449321467581056	Pleiades	055.50707	+22.39061	16.445	 7.605	 0.043
     64450283540250240	Pleiades	055.51651	+22.42672	11.359	 7.140	 0.021
     64430939007563520	Pleiades	055.54426	+22.30139	17.554	 8.075	 0.029
     64438184617001472	Pleiades	055.73440	+22.37725	17.863	 7.401	 0.058
     64172038380708224	Pleiades	057.58886	+23.09615	11.165	 7.485	 0.007
     64168705486089216	Pleiades	057.61603	+23.06513	16.997	 7.154	 0.039
     64380636350588544	Pleiades	055.87980	+22.15818	10.229	 7.424	 0.024
     64441143849872512	Pleiades	055.41199	+22.27774	16.588	 7.395	 0.043
     64129294866302336	Pleiades	056.97574	+22.65695	16.907	 7.572	 0.060
     64157023175179776	Pleiades	057.83246	+23.06765	17.645	 7.180	 0.047
     64449729487990912	Pleiades	055.60019	+22.42095	10.203	 7.250	 0.018
     64297485783636352	Pleiades	055.04380	+21.74586	16.467	 8.142	 0.036
     64346276612274816	Pleiades	055.68489	+21.85345	17.002	 7.607	 0.011
     64453887017111808	Pleiades	055.45675	+22.49341	17.796	 7.446	 0.052
     65281239453865856	Pleiades	056.37603	+24.31245	14.628	 7.443	 0.065
     65277975278721408	Pleiades	056.41779	+24.28891	16.803	 7.396	 0.088
     65393698877913728	Pleiades	058.60168	+22.68891	17.066	 7.262	 0.037
     65282098447322752	Pleiades	056.35336	+24.34578	16.236	 7.053	 0.031
     65544538129847936	Pleiades	059.33059	+23.46033	17.220	 7.089	 0.044
     65244435877629824	Pleiades	056.11637	+23.99978	17.887	 7.303	 0.089
     65285633203088768	Pleiades	056.11466	+24.23792	16.824	 8.035	 0.026
     65392801227714048	Pleiades	058.63124	+22.65030	18.904	 7.203	 0.088
     65293368441513344	Pleiades	056.07404	+24.44619	15.421	 7.286	 0.014
     65241863193865856	Pleiades	056.05066	+23.87689	16.551	 7.307	 0.013
     65330099002345216	Pleiades	059.02430	+22.43927	12.867	 7.670	 0.029
     65294429297360000	Pleiades	056.28626	+24.40249	18.867	 7.200	 0.059
     65280552259109760	Pleiades	056.30484	+24.25642	17.233	 7.678	 0.092
     65264506261240448	Pleiades	055.83802	+24.18571	17.479	 7.397	 0.069
     65287458566524928	Pleiades	056.20099	+24.28927	 5.427	 7.406	 0.045
     65270450496044416	Pleiades	056.31729	+24.12100	15.208	 7.503	 0.058
     65283094877491200	Pleiades	056.48651	+24.36869	17.724	 7.228	 0.053
     65275089060719104	Pleiades	056.18337	+24.23101	11.190	 7.433	 0.043
     65275020341243520	Pleiades	056.19942	+24.21446	16.489	 7.218	 0.030
     65281166437426176	Pleiades	056.38734	+24.30304	13.029	 7.477	 0.027
     65471729844532864	Pleiades	059.86478	+23.12359	12.844	 7.269	 0.057
     65269935099961600	Pleiades	056.41378	+24.13887	17.212	 7.372	 0.020
     65265674492422784	Pleiades	055.93142	+24.21376	17.796	 7.407	 0.010
     65507807569730304	Pleiades	060.16778	+23.44818	17.008	 7.730	 0.035
     65241313435901568	Pleiades	056.13343	+23.87486	14.340	 7.417	 0.025
     65294807253267328	Pleiades	056.19232	+24.38399	18.135	 7.351	 0.032
     65254885534508672	Pleiades	055.67444	+24.00418	16.611	 7.420	 0.072
     65437644983224320	Pleiades	059.11726	+23.15008	 8.289	 7.296	 0.011
     65241313437941504	Pleiades	056.13322	+23.87522	14.450	 7.364	 0.040
     65249250535404928	Pleiades	056.06106	+24.10192	10.872	 7.142	 0.043
     65304604076598784	Pleiades	059.16859	+22.14615	17.678	 7.451	 0.027
     65298208867376384	Pleiades	056.15747	+24.42729	17.808	 7.113	 0.029
     65244749411766528	Pleiades	056.14763	+24.00114	13.694	 7.359	 0.038
     65247704349267584	Pleiades	056.05452	+24.03062	11.165	 7.503	 0.029
     65531515789166976	Pleiades	059.27594	+23.21677	17.742	 6.847	 0.017
     65242069352190976	Pleiades	055.99511	+23.88253	 9.534	 7.395	 0.004
     65244646332548352	Pleiades	056.19731	+24.01034	16.156	 7.663	 0.051
     65248151025861120	Pleiades	056.09618	+24.06810	13.170	 7.576	 0.079
     65298483745290368	Pleiades	056.22548	+24.44617	16.720	 7.551	 0.065
     65435102362687616	Pleiades	059.10418	+23.09060	14.376	 7.389	 0.036
     65295425728422528	Pleiades	056.23508	+24.43241	10.274	 7.434	 0.021
     65245539685760640	Pleiades	055.98757	+23.95145	16.315	 7.319	 0.027
     65437644983223936	Pleiades	059.11936	+23.15083	15.841	 7.573	 0.037
     65552681387907200	Pleiades	059.82917	+23.52320	16.793	 7.483	 0.026
     65431185352440064	Pleiades	058.73066	+22.99435	17.585	 7.317	 0.039
     65434518247043072	Pleiades	059.04335	+23.03980	15.290	 7.259	 0.023
     65268075377736832	Pleiades	056.29097	+24.07563	18.261	 7.472	 0.054
     65299965511216384	Pleiades	056.16515	+24.52876	15.682	 7.465	 0.015
     65299381395665664	Pleiades	056.11065	+24.48635	16.327	 6.926	 0.093
     65292268929825408	Pleiades	056.11209	+24.40865	15.032	 7.149	 0.039
     65292234570088064	Pleiades	056.10726	+24.39450	 8.112	 7.964	 0.008
     65506467539939584	Pleiades	060.10899	+23.43804	16.062	 7.311	 0.007
     65267078945207296	Pleiades	056.23900	+23.99218	15.744	 7.396	 0.045
     65266499126062080	Pleiades	055.90242	+24.23213	14.455	 6.770	 0.037
     65289623229979136	Pleiades	056.02026	+24.27533	11.209	 7.346	 0.002
     65263612908043392	Pleiades	055.86979	+24.15159	17.412	 7.515	 0.020
     65289004754691200	Pleiades	055.98874	+24.22218	16.366	 7.351	 0.051
     65289279632598016	Pleiades	055.96571	+24.23763	16.514	 7.332	 0.077
     65284327535890176	Pleiades	056.39882	+24.40937	18.875	 7.277	 0.074
     65254851174771584	Pleiades	055.66768	+23.98917	14.836	 7.260	 0.074
     65254576296865152	Pleiades	055.68530	+23.97077	17.413	 7.218	 0.044
     65237911823760640	Pleiades	055.81925	+23.83359	16.400	 7.349	 0.020
     65349684053273600	Pleiades	059.64248	+22.66962	17.283	 7.351	 0.080
     65267388182879104	Pleiades	056.22181	+24.01835	17.171	 7.258	 0.053
     65419434321982464	Pleiades	059.39702	+22.98543	15.477	 7.375	 0.033
     65467778474649856	Pleiades	059.62918	+23.07006	17.462	 7.414	 0.067
     65263097511969792	Pleiades	055.79855	+24.11444	17.481	 7.353	 0.047
     65486951208575488	Pleiades	060.30838	+23.17486	15.901	 6.983	 0.013
     65284469269256704	Pleiades	056.42449	+24.43132	11.089	 7.277	 0.026
     65280036863012864	Pleiades	056.48794	+24.35010	17.364	 7.068	 0.038
     65264673762670080	Pleiades	055.80615	+24.18348	17.965	 7.573	 0.059
     65296357738731008	Pleiades	056.39368	+24.46311	 8.540	 7.425	 0.078
     65308418007467648	Pleiades	059.01626	+22.22675	 8.971	 8.073	 0.019
     65297251091930624	Pleiades	056.33327	+24.47334	16.543	 7.247	 0.056
     65297594689312768	Pleiades	056.30040	+24.50490	15.693	 7.768	 0.036
     65257187636977536	Pleiades	055.67163	+24.02840	17.201	 7.318	 0.053
     65280071222749824	Pleiades	056.51448	+24.34903	16.587	 6.750	 0.009
     50229028348709248	Pleiades	060.34956	+19.14216	16.679	 7.650	 0.020
     51693337319356032	Pleiades	059.42339	+21.30422	18.724	 7.650	 0.113
     51694746068624128	Pleiades	059.59016	+21.25748	11.226	 7.254	 0.016
     51408529447927296	Pleiades	060.19008	+20.62491	16.826	 6.866	 0.063
     51474495848610432	Pleiades	059.40462	+21.02987	17.954	 7.933	 0.043
     51681655008229632	Pleiades	058.98985	+21.17731	15.601	 6.683	 0.071
     51742471745296768	Pleiades	058.61606	+21.38954	10.757	 7.495	 0.033
     51460756250025088	Pleiades	059.27159	+20.73777	18.462	 7.304	 0.083
     51609980593783424	Pleiades	058.04683	+20.87583	16.637	 7.795	 0.032
     51505217751483392	Pleiades	059.88118	+21.27164	15.566	 7.894	 0.025
     51492264130122496	Pleiades	059.92782	+21.20404	17.278	 6.988	 0.039
     51674920499533184	Pleiades	058.88318	+21.07928	10.865	 8.155	 0.029
     51677669278703104	Pleiades	059.09302	+21.12120	15.853	 7.601	 0.011
     51497864767442176	Pleiades	059.46815	+21.03762	16.895	 7.126	 0.054
     51616268426009472	Pleiades	058.42931	+20.83329	13.992	 7.419	 0.022
     51750748145042176	Pleiades	058.76511	+21.51924	17.634	 8.006	 0.013
     51619120284286976	Pleiades	058.37032	+20.90717	11.651	 7.356	 0.022
     51398595186022400	Pleiades	059.87260	+20.57468	19.068	 7.275	 0.053
     51493432361309184	Pleiades	059.54273	+20.94867	18.404	 7.742	 0.021
     51760270089541504	Pleiades	059.16155	+21.58551	17.089	 7.097	 0.018
     51765595848971648	Pleiades	059.29092	+21.60741	16.697	 7.136	 0.003
     51558956382579200	Pleiades	058.84333	+20.73253	17.097	 6.932	 0.110
    168047815299448960	Pleiades	056.99866	+29.56055	17.501	 7.235	 0.049
    162301763235565312	Pleiades	062.53671	+25.76442	18.064	 7.374	 0.089
     69874243118711040	Pleiades	056.58320	+25.47536	11.481	 7.393	 0.022
     69649736589001600	Pleiades	052.63977	+26.21556	12.827	 6.871	 0.021
     69585140280997760	Pleiades	052.82485	+26.02862	12.317	 7.206	 0.020
     69838302833692160	Pleiades	056.15605	+25.13759	12.803	 7.575	 0.047
     69837134602589952	Pleiades	056.21473	+25.08778	17.008	 7.307	 0.116
     69838131035001856	Pleiades	056.13412	+25.13660	17.457	 7.724	 0.053
     69834282744302208	Pleiades	056.26210	+25.08866	16.999	 7.372	 0.030
     69807963184755840	Pleiades	056.25482	+24.77791	16.562	 7.485	 0.026
     69834866859848192	Pleiades	056.32570	+25.09935	13.572	 7.440	 0.013
     69754155834196224	Pleiades	052.87335	+26.50329	16.712	 7.136	 0.068
     69876923179646080	Pleiades	055.95194	+25.04341	16.022	 7.282	 0.057
     69824249700740736	Pleiades	056.10294	+24.86466	15.944	 7.374	 0.142
     69834763780636672	Pleiades	056.30933	+25.08864	13.727	 6.699	 0.018
     69883417170175488	Pleiades	055.95182	+25.18987	10.627	 7.574	 0.040
     69643757994608512	Pleiades	052.89021	+26.26528	10.574	 6.824	 0.020
     69575313395795584	Pleiades	053.25165	+25.99585	12.633	 7.405	 0.011
     69829541100441600	Pleiades	055.98635	+24.99333	15.076	 7.340	 0.038
     69877468638718720	Pleiades	055.86628	+25.02790	18.093	 7.104	 0.112
     69896473870624640	Pleiades	055.80678	+25.26994	11.968	 7.393	 0.012
     69860293066219136	Pleiades	056.41276	+25.22422	14.259	 7.271	 0.006
     69859262274067584	Pleiades	056.48875	+25.18672	15.294	 7.348	 0.028
     69864313155605120	Pleiades	056.31406	+25.28928	11.012	 7.405	 0.014
     69840879814047872	Pleiades	056.26681	+25.25765	10.544	 7.341	 0.052
     69783842646586624	Pleiades	053.53344	+26.87468	19.465	 7.151	 0.089
     69583177479805824	Pleiades	052.83633	+25.95921	19.298	 7.796	 0.029
     69573251811510912	Pleiades	053.21412	+25.91563	17.217	 6.934	 0.027
     69859124835119360	Pleiades	056.46654	+25.16700	16.864	 7.287	 0.056
     69854348831573504	Pleiades	056.72520	+25.24565	15.066	 7.086	 0.017
     69892385061858944	Pleiades	056.09758	+25.35817	15.513	 7.688	 0.070
     69877434278985088	Pleiades	055.89252	+25.03782	19.309	 6.586	 0.044
     69863454162150656	Pleiades	056.32088	+25.26309	14.948	 7.131	 0.029
     69651759518208000	Pleiades	052.65622	+26.34588	17.359	 7.201	 0.036
     69872044096705664	Pleiades	056.49651	+25.39840	 8.004	 7.481	 0.047
     69811364798863744	Pleiades	056.10348	+24.76822	14.470	 7.453	 0.009
     69806039039416832	Pleiades	056.27740	+24.67842	17.659	 7.372	 0.034
     69811639676769536	Pleiades	056.08380	+24.79597	10.467	 7.456	 0.028
     69847610026687104	Pleiades	056.61407	+25.13534	10.404	 7.369	 0.031
     69812945346809344	Pleiades	056.28658	+24.84195	15.994	 7.303	 0.026
     69704643451409792	Pleiades	053.69813	+26.37029	16.678	 7.296	 0.038
     69877163697813248	Pleiades	055.94995	+25.05301	13.925	 7.443	 0.018
     69811948914407168	Pleiades	056.16992	+24.81834	 9.713	 7.391	 0.012
     69824730737081600	Pleiades	056.04708	+24.87606	17.575	 7.376	 0.105
     69823940463098112	Pleiades	056.11334	+24.84496	18.278	 7.639	 0.061
     69858094042908928	Pleiades	056.76987	+25.38042	15.169	 7.481	 0.098
     69878503727603072	Pleiades	056.00959	+25.06476	14.727	 7.390	 0.046
     69876712724339456	Pleiades	055.95148	+25.00419	11.438	 7.319	 0.011
     69856272976786560	Pleiades	056.69669	+25.34795	16.624	 7.562	 0.034
     69898810332838400	Pleiades	055.67856	+25.28090	13.770	 7.016	 0.008
     69829609819915648	Pleiades	056.01779	+24.98962	10.568	 7.746	 0.091
     69794528526747136	Pleiades	053.15127	+26.96936	18.425	 7.826	 0.046
     69583456653826048	Pleiades	052.81107	+25.98090	14.469	 7.361	 0.012
     69812945346809600	Pleiades	056.29068	+24.83906	 5.623	 7.450	 0.030
     69763158085629440	Pleiades	053.06384	+26.69832	15.517	 7.809	 0.084
     69763329884321664	Pleiades	053.04295	+26.70345	16.383	 7.090	 0.020
     69814388455816960	Pleiades	056.20917	+24.91092	12.990	 7.513	 0.048
     69810093488518784	Pleiades	056.34798	+24.85061	14.476	 7.254	 0.074
     69819027020489088	Pleiades	056.35063	+24.88579	 9.563	 7.295	 0.020
     69819404977607168	Pleiades	056.33702	+24.92188	 8.893	 7.157	 0.027
     69871219462957952	Pleiades	056.69081	+25.45825	15.681	 7.516	 0.020
     69834759483788928	Pleiades	056.30646	+25.08757	12.790	 7.428	 0.013
     69898294936767488	Pleiades	055.65402	+25.23251	17.441	 7.209	 0.035
     69857235049588736	Pleiades	056.81177	+25.37163	11.431	 7.519	 0.045
     69894962042148096	Pleiades	055.67556	+25.19671	17.760	 7.581	 0.061
     69889876800977408	Pleiades	055.98631	+25.26209	14.845	 7.437	 0.015
     65819965792011904	Pleiades	058.59004	+24.07549	 9.591	 7.357	 0.012
     65717814290369920	Pleiades	058.44831	+23.74175	16.246	 7.800	 0.045
     65701527774387840	Pleiades	058.59373	+23.63652	16.499	 7.489	 0.073
     65641634452663296	Pleiades	058.50472	+23.32792	18.196	 6.934	 0.031
     65720734868130816	Pleiades	058.35056	+23.79941	16.506	 7.324	 0.076
     65589137070475264	Pleiades	058.31550	+22.87049	15.555	 7.757	 0.050
     65779971056668032	Pleiades	059.38781	+23.94627	16.632	 7.756	 0.006
     65699564971805184	Pleiades	058.51141	+23.58348	17.169	 7.367	 0.039
     65800930496992512	Pleiades	058.61659	+23.83518	12.527	 7.559	 0.019
     65801205374896128	Pleiades	058.60005	+23.86619	18.096	 7.730	 0.080
     65712488530853120	Pleiades	058.09386	+23.64467	13.545	 7.866	 0.011
     65680499614460800	Pleiades	057.98900	+23.33923	12.721	 7.400	 0.056
     65768151306811904	Pleiades	059.40037	+23.93102	14.017	 7.120	 0.015
     65675895409522048	Pleiades	057.91290	+23.36774	17.135	 8.034	 0.052
     65783029073414144	Pleiades	059.07754	+23.96422	14.755	 7.465	 0.007
     65677372878285312	Pleiades	057.71444	+23.32888	12.204	 7.412	 0.022
     65673593307063552	Pleiades	057.81600	+23.28208	14.124	 7.373	 0.029
     65674383581036800	Pleiades	057.96320	+23.29461	15.438	 7.474	 0.044
     65576011650237440	Pleiades	059.73771	+23.70854	14.580	 7.633	 0.035
     65732447241199744	Pleiades	058.98356	+23.56707	12.272	 7.404	 0.010
     65707673870040832	Pleiades	058.21587	+23.56321	18.142	 7.710	 0.067
     65677098000371712	Pleiades	057.77967	+23.34919	16.811	 6.707	 0.027
     65814979333012352	Pleiades	058.61721	+23.94320	18.040	 7.262	 0.043
     65844361206181376	Pleiades	059.10811	+24.28080	14.195	 7.192	 0.018
     65666102884206848	Pleiades	058.31858	+23.34935	17.341	 6.794	 0.037
     65688539793220480	Pleiades	057.96486	+23.58018	17.628	 7.612	 0.011
     65643184938861312	Pleiades	058.55428	+23.34728	15.488	 7.654	 0.047
     65561473183104640	Pleiades	059.99654	+23.68451	17.411	 7.294	 0.027
     65776736943479808	Pleiades	059.58717	+24.08093	 7.183	 7.004	 0.057
     65775195052996608	Pleiades	059.60482	+24.01613	16.465	 7.247	 0.029
     65561099523771264	Pleiades	059.98542	+23.67081	18.425	 7.141	 0.069
     65697267166874240	Pleiades	058.29022	+23.56312	18.355	 7.586	 0.049
     65626623544976768	Pleiades	058.65574	+23.22557	16.616	 7.016	 0.078
     65677506019076224	Pleiades	057.67951	+23.33202	18.325	 7.299	 0.036
     65750627840192256	Pleiades	058.87095	+23.77225	13.508	 7.207	 0.018
     65690498298435840	Pleiades	058.35353	+23.40396	14.087	 7.590	 0.047
     65605354866829184	Pleiades	058.29240	+23.05280	15.422	 7.446	 0.022
     65588484235454592	Pleiades	058.26896	+22.80116	13.112	 7.266	 0.015
     65772789871345024	Pleiades	059.50825	+23.89834	17.216	 7.548	 0.022
     65823676643738368	Pleiades	058.78745	+24.08391	15.672	 7.356	 0.033
     65719463557799424	Pleiades	058.45023	+23.81919	18.045	 7.703	 0.026
     65671634801986048	Pleiades	057.83124	+23.16359	16.092	 7.170	 0.047
     65635522717170944	Pleiades	058.87881	+23.39734	15.995	 7.082	 0.018
     65781345446197504	Pleiades	059.32027	+24.00900	12.363	 7.545	 0.017
     65807218329068544	Pleiades	058.89344	+23.97442	17.287	 6.993	 0.029
     65787289680918528	Pleiades	059.38888	+24.05299	11.829	 7.198	 0.029
     65603946117575936	Pleiades	058.25685	+22.97991	16.591	 7.367	 0.044
     61917043110119552	Pleiades	052.00661	+23.07829	16.594	 7.098	 0.040
     52135925109792000	Pleiades	061.45996	+20.83292	17.743	 7.444	 0.067
     68514559552895488	Pleiades	054.34278	+24.90433	16.819	 7.175	 0.039
     68607090328759040	Pleiades	055.09613	+25.49641	15.637	 7.397	 0.058
     68475767408245632	Pleiades	053.77120	+24.51202	14.461	 6.711	 0.006
     68591456647799552	Pleiades	055.35292	+25.38484	17.135	 6.999	 0.018
     68660554081641472	Pleiades	055.02495	+25.67235	16.955	 7.397	 0.008
     68458514523905408	Pleiades	054.39250	+24.70408	17.730	 7.279	 0.041
     68605058807852928	Pleiades	055.26734	+25.50699	17.948	 7.271	 0.060
     68556508497159936	Pleiades	055.00773	+25.07197	17.345	 7.623	 0.041
     68475904847290240	Pleiades	053.79354	+24.53167	16.692	 7.105	 0.020
     68748751233818112	Pleiades	052.44805	+24.20154	17.679	 7.001	 0.040
     68828225308044288	Pleiades	052.79708	+24.23217	17.358	 7.572	 0.027
     68587161680620288	Pleiades	055.49566	+25.32880	13.361	 7.184	 0.017
     68581694185489920	Pleiades	055.24698	+25.19857	17.947	 7.434	 0.010
     68433814167849728	Pleiades	054.50859	+24.33740	16.198	 7.174	 0.027
     68595751615127296	Pleiades	055.06220	+25.32174	15.048	 7.463	 0.020
     68584034944338560	Pleiades	055.37801	+25.19774	17.454	 7.273	 0.001
     68624613795266432	Pleiades	054.60100	+25.33021	17.131	 7.203	 0.037
